"userid","movieid","value","create_at"
"300508","21950","70","11/5/2010 00:53:04"
"300508","22433","60","11/5/2010 01:02:32"
"300508","22471","60","11/5/2010 00:43:56"
"300508","22484","25","11/5/2010 01:45:46"
"300508","22579","65","6/5/2010 18:50:21"
"300508","23081","65","11/5/2010 00:55:13"
"300508","23156","90","6/5/2010 18:58:58"
"300508","23270","70","31/5/2010 01:59:33"
"300508","23285","75","24/4/2010 15:25:49"
"300508","23639","65","11/5/2010 01:27:27"
"300508","23666","85","11/5/2010 02:00:05"
"300508","23671","45","11/5/2010 01:57:36"
"300508","23785","85","24/4/2010 15:31:01"
"300508","23882","60","11/5/2010 19:00:21"
"300508","23931","50","2/5/2010 21:09:48"
"300508","24106","80","11/5/2010 01:00:33"
"300508","24322","75","6/5/2010 18:52:17"
"300508","24592","35","11/5/2010 00:54:31"
"300508","24864","75","7/5/2010 17:27:21"
"300508","24965","90","6/5/2010 19:06:04"
"300508","25198","85","24/4/2010 15:26:48"
"300508","25279","70","11/5/2010 01:43:13"
"300508","25312","90","27/5/2010 15:00:41"
"300508","25541","75","11/5/2010 01:44:47"
"300508","25655","65","11/5/2010 00:43:20"
"300508","25693","75","10/5/2010 23:59:56"
"300508","25880","70","11/5/2010 01:06:14"
"300508","25884","80","7/5/2010 18:22:21"
"300508","26042","95","6/5/2010 19:04:23"
"300508","26126","65","11/5/2010 00:43:42"
"300508","26202","65","11/5/2010 01:06:33"
"300508","26469","65","11/5/2010 00:54:54"
"300508","26538","70","11/5/2010 01:43:24"
"300508","26543","90","6/5/2010 19:07:58"
"300508","26589","80","11/5/2010 00:55:18"
"300508","26595","80","11/5/2010 00:47:27"
"300508","26620","70","11/5/2010 00:29:48"
"300508","26641","95","6/5/2010 19:05:37"
"300508","26667","45","17/5/2010 16:54:13"
"300508","26784","85","11/5/2010 01:56:44"
"300508","26872","75","11/5/2010 01:44:26"
"300508","26941","25","11/5/2010 02:09:15"
"300508","27029","40","9/7/2010 18:46:59"
"300508","29231","55","6/5/2010 18:53:03"
"300508","30478","65","11/5/2010 02:09:36"
"328148","392","30","15/12/2009 22:32:13"
"328148","568","80","15/12/2009 22:32:24"
"328148","1022","75","15/12/2009 22:36:25"
"328148","1038","60","15/12/2009 22:40:10"
"328148","1291","75","15/12/2009 22:36:54"
"328148","1447","85","15/12/2009 22:35:39"
"328148","1503","10","14/12/2009 23:43:29"
"328148","1745","90","15/12/2009 22:49:41"
"328148","1756","90","14/12/2009 23:53:55"
"328148","1841","85","15/12/2009 22:49:15"
"328148","1896","90","15/12/2009 22:50:01"
"328148","2033","90","14/12/2009 23:51:03"
"328148","2055","75","14/12/2009 23:46:01"
"328148","2276","75","14/12/2009 23:52:59"
"328148","2334","20","15/12/2009 22:31:03"
"328148","2375","60","15/12/2009 22:40:48"
"328148","2446","75","14/12/2009 23:43:59"
"328148","2472","80","14/12/2009 23:42:26"
"328148","2773","70","15/12/2009 22:36:10"
"328148","3063","95","15/12/2009 22:42:47"
"328148","3089","85","15/12/2009 22:50:18"
"328148","3518","75","14/12/2009 23:52:13"
"328148","3918","95","14/12/2009 23:50:37"
"328148","4065","100","14/12/2009 23:52:11"
"328148","4124","80","15/12/2009 22:39:16"
"328148","4223","25","17/12/2009 23:05:03"
"328148","4265","70","14/12/2009 23:51:56"
"328148","4267","90","17/12/2009 23:04:30"
"328148","4296","60","14/12/2009 23:39:53"
"328148","4446","75","17/12/2009 22:58:22"
"328148","4851","95","14/12/2009 23:50:33"
"328148","4883","85","14/12/2009 23:53:02"
"328148","4947","75","15/12/2009 22:34:05"
"328148","5076","45","14/12/2009 23:53:35"
"328148","5179","60","15/12/2009 22:39:21"
"328148","5233","95","15/12/2009 22:43:27"
"328148","5716","65","15/12/2009 22:41:12"
"328148","5950","70","15/12/2009 22:37:33"
"328148","6123","70","14/12/2009 23:50:44"
"328148","6708","70","15/12/2009 22:41:07"
"328148","6770","70","17/12/2009 23:02:12"
"328148","7064","80","15/12/2009 22:37:51"
"328148","7162","60","15/12/2009 22:39:38"
"328148","7175","75","17/12/2009 23:06:30"
"328148","7543","90","15/12/2009 22:51:00"
"328148","7716","85","14/12/2009 23:51:59"
"328148","7942","10","17/12/2009 23:05:13"
"328148","8097","80","17/12/2009 23:05:39"
"328148","8609","65","17/12/2009 22:53:50"
"328148","8622","85","14/12/2009 23:53:02"
"328148","8704","70","14/12/2009 23:45:07"
"328148","8742","80","14/12/2009 23:47:07"
"328148","8800","60","17/12/2009 23:03:51"
"328148","9032","30","14/12/2009 23:44:35"
"328148","9066","75","14/12/2009 23:44:16"
"328148","9140","55","15/12/2009 22:52:07"
"328148","9157","80","15/12/2009 22:35:31"
"328148","9545","70","15/12/2009 22:38:01"
"328148","9783","75","15/12/2009 22:43:42"
"328148","10447","65","17/12/2009 22:58:31"
"328148","10477","100","17/12/2009 22:59:05"
"328148","10811","70","15/12/2009 22:31:37"
"328148","10921","70","14/12/2009 23:54:00"
"328148","11065","60","15/12/2009 22:36:01"
"328148","11592","30","17/12/2009 22:57:41"
"328148","11699","60","14/12/2009 23:44:48"
"328148","11760","0","14/12/2009 23:43:56"
"328148","11849","70","14/12/2009 23:54:16"
"328148","12260","80","17/12/2009 22:57:53"
"328148","12374","75","14/12/2009 23:47:26"
"328148","12429","60","15/12/2009 22:40:29"
"328148","12448","100","17/12/2009 22:58:18"
"328148","12474","55","15/12/2009 22:34:53"
"328148","12565","95","17/12/2009 23:03:19"
"328148","12600","35","17/12/2009 23:02:01"
"328148","12703","70","14/12/2009 23:39:10"
"328148","12734","90","14/12/2009 23:50:59"
"328148","12951","10","15/12/2009 22:39:27"
"328148","13065","95","17/12/2009 23:04:43"
"328148","13131","85","14/12/2009 23:45:59"
"328148","13137","70","14/12/2009 23:45:10"
"328148","13194","90","15/12/2009 22:42:53"
"328148","13469","100","17/12/2009 22:57:37"
"328148","13507","90","15/12/2009 22:42:56"
"328148","13592","85","14/12/2009 23:45:20"
"328148","13699","0","17/12/2009 22:59:29"
"328148","13955","60","14/12/2009 23:43:49"
"328148","14005","85","17/12/2009 22:54:52"
"328148","14148","70","17/12/2009 23:02:33"
"328148","14181","50","15/12/2009 22:33:10"
"328148","14469","60","14/12/2009 23:44:07"
"328148","14816","70","14/12/2009 23:52:45"
"328148","14993","75","15/12/2009 22:51:06"
"328148","15089","90","14/12/2009 23:39:50"
"328148","15144","70","15/12/2009 22:50:05"
"328148","15251","90","14/12/2009 23:42:09"
"328148","15295","80","15/12/2009 22:34:09"
"328148","16162","90","15/12/2009 22:49:50"
"328148","16219","90","17/12/2009 22:55:55"
"328148","16385","65","14/12/2009 23:45:49"
"328148","16441","90","17/12/2009 22:53:36"
"328148","16836","90","17/12/2009 22:57:56"
"328148","17019","85","15/12/2009 22:31:31"
"328148","17166","85","14/12/2009 23:52:01"
"328148","17216","90","14/12/2009 23:54:38"
"328148","17530","90","15/12/2009 22:49:26"
"328148","17683","85","14/12/2009 23:51:25"
"328148","17715","60","15/12/2009 22:36:41"
"328148","18187","80","14/12/2009 23:54:13"
"328148","18206","75","17/12/2009 23:03:28"
"328148","18305","90","17/12/2009 23:04:05"
"328148","18622","75","14/12/2009 23:51:37"
"328148","18684","60","14/12/2009 23:54:19"
"328148","18705","80","14/12/2009 23:44:22"
"328148","19417","85","15/12/2009 22:43:46"
"328148","19418","75","14/12/2009 23:45:56"
"328148","19771","70","14/12/2009 23:44:30"
"328148","19922","35","17/12/2009 22:59:21"
"328148","20175","95","14/12/2009 23:50:20"
"328148","20182","75","14/12/2009 23:54:50"
"328148","20216","65","17/12/2009 23:05:44"
"328148","20589","75","15/12/2009 22:43:31"
"328148","20813","70","15/12/2009 22:50:53"
"328148","20993","70","14/12/2009 23:53:50"
"328148","21064","100","15/12/2009 22:36:51"
"328148","21220","70","14/12/2009 23:46:15"
"328148","21590","100","17/12/2009 23:05:22"
"328148","21615","30","17/12/2009 22:52:18"
"328148","21651","80","14/12/2009 23:42:44"
"328148","21950","75","15/12/2009 22:37:53"
"328148","22112","50","15/12/2009 22:37:16"
"328148","22180","60","17/12/2009 23:01:48"
"328148","22433","80","15/12/2009 22:43:36"
"328148","22471","65","17/12/2009 23:06:19"
"328148","23009","100","17/12/2009 22:53:09"
"328148","23156","70","14/12/2009 23:52:18"
"328148","23270","75","15/12/2009 22:34:39"
"328148","23285","75","15/12/2009 22:34:34"
"328148","23386","60","14/12/2009 23:53:12"
"328148","23515","65","15/12/2009 22:39:47"
"328148","23598","60","14/12/2009 23:42:54"
"328148","23639","100","17/12/2009 22:58:39"
"328148","23821","60","17/12/2009 23:05:08"
"328148","23842","95","15/12/2009 22:32:03"
"328148","23882","70","14/12/2009 23:47:10"
"328148","23931","70","14/12/2009 23:42:13"
"328148","23968","95","17/12/2009 22:56:50"
"328148","24075","70","14/12/2009 23:51:45"
"328148","24106","65","15/12/2009 22:32:39"
"328148","24307","0","14/12/2009 23:47:34"
"328148","24317","90","15/12/2009 22:41:02"
"328148","24592","65","15/12/2009 22:40:02"
"328148","24728","0","14/12/2009 23:43:33"
"328148","24829","70","14/12/2009 23:52:21"
"328148","24864","100","14/12/2009 23:45:33"
"328148","25040","100","14/12/2009 23:52:37"
"328148","25209","90","15/12/2009 22:35:17"
"328148","25334","70","15/12/2009 22:37:48"
"328148","25474","70","14/12/2009 23:47:41"
"328148","25655","50","17/12/2009 23:04:53"
"328148","25693","80","14/12/2009 23:54:32"
"328148","26032","75","14/12/2009 23:47:01"
"328148","26042","60","17/12/2009 22:59:42"
"328148","26126","30","17/12/2009 23:05:42"
"328148","26667","75","17/12/2009 23:04:47"
"328148","26715","20","14/12/2009 23:39:00"
"328148","30428","85","14/12/2009 23:51:14"
"409764","15","65","16/1/2010 12:34:24"
"409764","1054","80","16/1/2010 12:42:22"
"409764","1539","70","16/1/2010 12:35:19"
"409764","1573","75","16/1/2010 12:35:51"
"409764","1852","75","16/1/2010 12:37:56"
"409764","2018","75","16/1/2010 12:34:16"
"409764","2033","70","16/1/2010 12:38:17"
"409764","2472","60","16/1/2010 12:30:50"
"409764","3422","65","16/1/2010 12:33:36"
"409764","3518","60","16/1/2010 12:33:27"
"409764","3813","75","16/1/2010 12:20:53"
"409764","3918","70","16/1/2010 12:38:14"
"409764","4265","70","16/1/2010 12:32:08"
"409764","4296","70","16/1/2010 12:14:31"
"409764","4446","70","16/1/2010 12:13:55"
"409764","4570","75","16/1/2010 12:32:00"
"409764","4829","65","16/1/2010 12:15:28"
"409764","4883","75","16/1/2010 12:31:44"
"409764","5076","65","16/1/2010 12:31:09"
"409764","5253","70","16/1/2010 12:38:05"
"409764","5405","75","16/1/2010 12:34:06"
"409764","6123","60","16/1/2010 12:36:25"
"409764","6290","75","16/1/2010 12:45:10"
"409764","6525","80","16/1/2010 12:38:11"
"409764","7141","85","16/1/2010 12:13:09"
"409764","7419","70","16/1/2010 12:43:02"
"409764","7669","85","16/1/2010 12:32:17"
"409764","7716","75","16/1/2010 12:31:47"
"409764","8203","75","16/1/2010 12:44:26"
"409764","8609","65","16/1/2010 12:32:55"
"409764","8622","70","16/1/2010 12:36:00"
"409764","8704","70","16/1/2010 12:37:05"
"409764","8909","90","16/1/2010 12:42:04"
"409764","9032","65","16/1/2010 12:31:14"
"409764","9140","80","16/1/2010 12:29:43"
"409764","9219","80","16/1/2010 12:14:04"
"409764","9836","70","16/1/2010 12:34:13"
"409764","10589","80","30/1/2010 16:21:58"
"409764","11760","75","16/1/2010 12:33:14"
"409764","12040","75","16/1/2010 12:32:32"
"409764","12423","80","16/1/2010 12:36:04"
"409764","12448","75","16/1/2010 12:13:15"
"409764","12569","85","16/1/2010 12:16:26"
"409764","12689","90","16/1/2010 12:29:28"
"409764","12703","70","16/1/2010 12:11:23"
"409764","13006","75","16/1/2010 12:14:59"
"409764","13272","70","16/1/2010 12:35:16"
"409764","13699","80","16/1/2010 12:44:02"
"409764","14059","70","16/1/2010 12:36:22"
"409764","14429","80","16/1/2010 12:12:17"
"409764","14847","70","16/1/2010 12:15:09"
"409764","14959","65","16/1/2010 12:29:50"
"409764","16385","65","16/1/2010 12:29:56"
"409764","16972","75","16/1/2010 12:35:54"
"409764","17019","75","16/1/2010 12:32:44"
"409764","17185","65","16/1/2010 12:13:01"
"409764","17202","80","16/1/2010 12:37:21"
"409764","17311","70","16/1/2010 12:34:38"
"409764","17463","80","16/1/2010 16:04:30"
"409764","17532","80","16/1/2010 12:31:39"
"409764","17683","65","16/1/2010 12:33:52"
"409764","18118","75","16/1/2010 12:29:38"
"409764","18267","65","16/1/2010 12:36:17"
"409764","18335","65","16/1/2010 12:31:06"
"409764","18622","75","16/1/2010 12:35:41"
"409764","18810","70","16/1/2010 12:32:59"
"409764","18890","70","16/1/2010 12:31:54"
"409764","19152","75","16/1/2010 12:29:53"
"409764","19418","70","16/1/2010 12:35:39"
"409764","19478","70","16/1/2010 12:35:13"
"409764","19713","70","16/1/2010 12:35:57"
"409764","20175","70","16/1/2010 12:37:43"
"409764","21352","75","16/1/2010 12:31:02"
"409764","21442","55","16/1/2010 12:36:44"
"409764","21651","70","16/1/2010 12:14:36"
"409764","21681","70","16/1/2010 12:33:22"
"409764","22021","85","16/1/2010 12:43:37"
"409764","22179","75","16/1/2010 12:30:08"
"409764","22188","65","16/1/2010 12:32:41"
"409764","22579","30","16/1/2010 12:12:07"
"409764","23598","85","16/1/2010 12:15:13"
"409764","23718","65","16/1/2010 12:33:48"
"409764","23785","70","16/1/2010 12:13:45"
"409764","24075","70","16/1/2010 12:31:31"
"409764","24307","70","16/1/2010 12:31:21"
"409764","24322","75","16/1/2010 12:30:56"
"409764","24676","65","16/1/2010 12:14:27"
"409764","24861","70","16/1/2010 12:38:23"
"409764","25312","75","16/1/2010 12:34:34"
"409764","26042","70","16/1/2010 12:35:04"
"409764","26105","70","16/1/2010 12:38:02"
"409764","26209","75","16/1/2010 12:36:14"
"409764","26641","75","16/1/2010 12:33:57"
"409764","26717","80","16/1/2010 12:37:40"
"409764","26740","80","16/1/2010 12:37:17"
"409764","26746","55","16/1/2010 12:15:22"
"409764","30428","70","16/1/2010 12:11:56"
"423789","14","70","3/5/2010 03:36:17"
"423789","191","40","3/5/2010 07:13:39"
"423789","392","25","3/5/2010 03:36:53"
"423789","568","50","3/5/2010 04:14:34"
"423789","946","65","3/5/2010 03:39:00"
"423789","1022","65","3/5/2010 03:54:19"
"423789","1275","80","3/5/2010 07:32:12"
"423789","1539","85","3/5/2010 03:30:38"
"423789","1562","85","2/5/2010 21:56:01"
"423789","1563","100","3/5/2010 07:14:44"
"423789","1573","80","2/5/2010 21:52:21"
"423789","1756","25","2/5/2010 21:50:34"
"423789","1841","75","2/5/2010 21:49:24"
"423789","1852","100","2/5/2010 21:52:51"
"423789","1873","75","3/5/2010 07:12:30"
"423789","1883","50","3/5/2010 04:02:23"
"423789","2018","65","2/5/2010 21:55:25"
"423789","2033","70","3/5/2010 03:29:34"
"423789","2276","65","3/5/2010 03:31:32"
"423789","2446","80","2/5/2010 21:49:35"
"423789","2481","95","2/5/2010 21:48:55"
"423789","3004","60","3/5/2010 06:01:55"
"423789","3089","60","3/5/2010 03:33:44"
"423789","3269","75","3/5/2010 05:43:11"
"423789","3316","60","3/5/2010 07:12:44"
"423789","3422","70","3/5/2010 03:40:24"
"423789","3579","85","3/5/2010 07:14:31"
"423789","3580","35","3/5/2010 07:15:48"
"423789","3715","65","3/5/2010 03:33:21"
"423789","3918","80","2/5/2010 21:53:17"
"423789","4296","40","2/5/2010 21:52:41"
"423789","4365","65","3/5/2010 07:17:11"
"423789","4614","80","2/5/2010 21:51:51"
"423789","4653","80","3/5/2010 04:04:00"
"423789","4759","75","3/5/2010 07:30:18"
"423789","4851","15","2/5/2010 21:47:58"
"423789","4883","95","3/5/2010 03:32:11"
"423789","5000","50","3/5/2010 07:13:47"
"423789","5073","15","3/5/2010 07:14:47"
"423789","5076","50","2/5/2010 21:56:06"
"423789","5248","95","3/5/2010 03:39:15"
"423789","5253","75","3/5/2010 03:29:42"
"423789","5405","95","3/5/2010 03:30:56"
"423789","5946","70","3/5/2010 07:17:45"
"423789","6111","70","3/5/2010 03:34:19"
"423789","6115","80","3/5/2010 05:40:15"
"423789","6123","85","2/5/2010 21:55:23"
"423789","7175","70","3/5/2010 03:54:45"
"423789","7533","75","3/5/2010 07:07:06"
"423789","7611","80","3/5/2010 07:14:10"
"423789","7616","75","3/5/2010 04:11:33"
"423789","7669","95","2/5/2010 09:22:17"
"423789","7682","70","2/5/2010 21:48:04"
"423789","8132","65","3/5/2010 05:40:13"
"423789","8210","65","3/5/2010 03:32:32"
"423789","8371","65","3/5/2010 06:36:02"
"423789","8435","65","2/5/2010 09:22:25"
"423789","8462","65","2/5/2010 21:54:25"
"423789","8468","70","3/5/2010 06:00:08"
"423789","8513","85","3/5/2010 04:14:08"
"423789","8535","30","3/5/2010 06:50:52"
"423789","8609","85","2/5/2010 21:52:17"
"423789","8693","70","3/5/2010 07:19:13"
"423789","8704","85","2/5/2010 21:51:15"
"423789","8800","60","2/5/2010 21:56:12"
"423789","8926","40","3/5/2010 03:40:41"
"423789","9140","85","2/5/2010 21:49:06"
"423789","9174","85","3/5/2010 07:19:03"
"423789","9188","65","3/5/2010 07:19:15"
"423789","9253","80","3/5/2010 06:01:45"
"423789","9300","95","2/5/2010 09:22:13"
"423789","9345","70","3/5/2010 03:47:38"
"423789","9441","90","3/5/2010 06:00:33"
"423789","9545","25","3/5/2010 03:56:22"
"423789","9794","90","3/5/2010 07:11:08"
"423789","9836","90","3/5/2010 04:04:14"
"423789","10437","80","3/5/2010 07:13:04"
"423789","10504","65","3/5/2010 03:37:16"
"423789","10578","70","3/5/2010 07:20:37"
"423789","10826","50","3/5/2010 03:59:38"
"423789","11247","80","3/5/2010 07:14:23"
"423789","11844","85","3/5/2010 03:29:46"
"423789","11849","60","3/5/2010 03:31:55"
"423789","12127","80","2/5/2010 21:51:11"
"423789","12152","75","2/5/2010 21:54:07"
"423789","12374","70","3/5/2010 03:58:55"
"423789","12451","95","2/5/2010 21:52:23"
"423789","12565","55","3/5/2010 03:39:22"
"423789","12689","60","2/5/2010 21:55:21"
"423789","12703","10","2/5/2010 21:48:08"
"423789","12734","80","3/5/2010 03:31:17"
"423789","13131","85","2/5/2010 21:54:56"
"423789","13194","30","3/5/2010 04:30:48"
"423789","13245","80","3/5/2010 06:49:58"
"423789","13419","60","3/5/2010 04:04:16"
"423789","13507","15","3/5/2010 05:05:43"
"423789","13798","55","2/5/2010 09:21:41"
"423789","14059","85","2/5/2010 09:22:45"
"423789","14095","65","3/5/2010 05:22:33"
"423789","14320","90","3/5/2010 03:36:27"
"423789","14469","80","2/5/2010 21:50:13"
"423789","14739","20","3/5/2010 07:06:05"
"423789","14816","45","3/5/2010 03:33:40"
"423789","14847","75","3/5/2010 03:29:31"
"423789","14922","90","3/5/2010 07:31:10"
"423789","15144","40","3/5/2010 04:02:54"
"423789","15251","0","2/5/2010 21:56:17"
"423789","15295","75","3/5/2010 04:04:05"
"423789","15348","70","3/5/2010 03:32:27"
"423789","15408","25","3/5/2010 07:08:39"
"423789","15936","60","3/5/2010 07:19:06"
"423789","15999","70","2/5/2010 09:22:03"
"423789","16099","40","3/5/2010 05:59:35"
"423789","16162","0","2/5/2010 21:53:36"
"423789","16282","95","3/5/2010 07:18:31"
"423789","16385","65","3/5/2010 03:29:07"
"423789","16550","70","3/5/2010 07:17:51"
"423789","16622","100","3/5/2010 06:57:07"
"423789","16719","85","2/5/2010 21:56:34"
"423789","16872","95","3/5/2010 04:30:54"
"423789","16972","75","3/5/2010 03:30:52"
"423789","17019","80","3/5/2010 03:30:19"
"423789","17158","85","3/5/2010 07:15:05"
"423789","17166","65","2/5/2010 21:55:09"
"423789","17216","45","3/5/2010 03:55:18"
"423789","17311","75","2/5/2010 21:52:42"
"423789","17532","85","3/5/2010 03:32:18"
"423789","17676","100","3/5/2010 05:40:27"
"423789","17689","65","3/5/2010 03:55:50"
"423789","17943","95","3/5/2010 03:48:04"
"423789","18087","30","3/5/2010 07:07:22"
"423789","18118","85","2/5/2010 21:53:53"
"423789","18199","70","3/5/2010 06:50:08"
"423789","18206","70","3/5/2010 03:38:09"
"423789","18263","60","3/5/2010 07:02:31"
"423789","18416","55","3/5/2010 05:26:06"
"423789","18454","100","2/5/2010 21:55:59"
"423789","18556","55","2/5/2010 21:48:01"
"423789","18575","95","3/5/2010 07:13:14"
"423789","18622","60","2/5/2010 21:51:02"
"423789","18678","70","3/5/2010 06:51:04"
"423789","18693","65","3/5/2010 07:05:30"
"423789","18801","85","3/5/2010 05:40:22"
"423789","18810","70","3/5/2010 03:35:21"
"423789","18841","60","3/5/2010 07:12:11"
"423789","19152","95","3/5/2010 03:29:40"
"423789","19417","75","3/5/2010 04:30:32"
"423789","19418","90","2/5/2010 21:52:30"
"423789","19491","100","3/5/2010 04:06:11"
"423789","19663","75","3/5/2010 07:08:15"
"423789","19764","45","3/5/2010 05:05:40"
"423789","19771","80","2/5/2010 21:50:59"
"423789","19922","80","2/5/2010 21:50:06"
"423789","20006","60","3/5/2010 08:12:24"
"423789","20058","65","2/5/2010 21:51:48"
"423789","20064","40","3/5/2010 03:55:56"
"423789","20148","75","3/5/2010 05:22:27"
"423789","20175","85","2/5/2010 21:55:06"
"423789","20216","70","3/5/2010 03:48:07"
"423789","20414","55","3/5/2010 07:13:26"
"423789","20453","70","3/5/2010 05:21:48"
"423789","20485","80","3/5/2010 06:02:39"
"423789","20573","70","3/5/2010 07:31:23"
"423789","20725","80","3/5/2010 05:59:37"
"423789","20872","75","3/5/2010 06:36:00"
"423789","20886","65","3/5/2010 04:14:48"
"423789","20936","85","3/5/2010 07:15:22"
"423789","20960","100","2/5/2010 21:54:37"
"423789","20993","85","2/5/2010 09:21:54"
"423789","21178","70","2/5/2010 21:54:10"
"423789","21191","50","2/5/2010 09:22:30"
"423789","21256","55","3/5/2010 07:07:01"
"423789","21352","80","2/5/2010 21:53:04"
"423789","21442","75","2/5/2010 21:56:31"
"423789","21448","90","3/5/2010 07:07:32"
"423789","21542","85","3/5/2010 07:12:18"
"423789","21590","80","3/5/2010 03:40:32"
"423789","21615","55","3/5/2010 04:30:29"
"423789","21765","70","2/5/2010 21:56:24"
"423789","21938","80","3/5/2010 05:21:40"
"423789","21950","50","3/5/2010 03:55:40"
"423789","22108","60","3/5/2010 06:50:42"
"423789","22179","95","2/5/2010 21:55:12"
"423789","22180","70","2/5/2010 21:54:59"
"423789","22183","95","2/5/2010 21:49:41"
"423789","22292","100","3/5/2010 03:36:19"
"423789","22471","50","3/5/2010 03:54:17"
"423789","22475","80","3/5/2010 07:02:27"
"423789","23081","65","3/5/2010 04:02:38"
"423789","23156","65","3/5/2010 03:35:27"
"423789","23270","75","3/5/2010 03:38:05"
"423789","23285","70","2/5/2010 09:22:27"
"423789","23303","50","3/5/2010 03:34:12"
"423789","23598","90","3/5/2010 03:31:07"
"423789","23639","60","2/5/2010 21:49:01"
"423789","23831","75","3/5/2010 05:32:26"
"423789","23873","50","3/5/2010 03:35:54"
"423789","23882","65","2/5/2010 21:55:31"
"423789","24075","85","3/5/2010 03:56:31"
"423789","24106","55","3/5/2010 04:11:29"
"423789","24307","85","2/5/2010 21:56:10"
"423789","24322","60","3/5/2010 07:31:20"
"423789","24344","95","3/5/2010 07:08:57"
"423789","24485","30","2/5/2010 21:55:04"
"423789","24676","65","2/5/2010 21:51:59"
"423789","24751","25","3/5/2010 07:06:03"
"423789","24829","90","2/5/2010 09:22:37"
"423789","24861","95","2/5/2010 21:53:50"
"423789","24864","75","2/5/2010 21:53:21"
"423789","24965","85","2/5/2010 21:54:29"
"423789","25004","85","3/5/2010 05:25:35"
"423789","25040","90","2/5/2010 21:55:55"
"423789","25093","40","3/5/2010 06:02:01"
"423789","25150","70","3/5/2010 03:36:13"
"423789","25420","0","2/5/2010 21:52:57"
"423789","25496","80","3/5/2010 07:13:57"
"423789","25693","70","3/5/2010 03:34:09"
"423789","25842","90","2/5/2010 21:53:13"
"423789","26006","70","3/5/2010 03:32:15"
"423789","26105","95","2/5/2010 21:54:00"
"423789","26126","75","3/5/2010 04:12:05"
"423789","26144","95","3/5/2010 03:30:08"
"423789","26209","80","3/5/2010 07:32:21"
"423789","26589","90","3/5/2010 03:31:48"
"423789","26620","35","3/5/2010 03:54:30"
"423789","26641","75","3/5/2010 03:47:59"
"423789","26667","65","3/5/2010 03:39:32"
"423789","26920","90","3/5/2010 03:30:14"
"423789","29070","85","3/5/2010 03:56:51"
"423789","29292","75","3/5/2010 07:31:50"
"423789","29307","85","3/5/2010 08:10:46"
"423789","30428","60","2/5/2010 21:48:11"
"425610","346","50","30/5/2010 02:59:37"
"425610","1539","60","30/5/2010 03:14:30"
"425610","1585","100","30/5/2010 12:37:30"
"425610","3596","85","30/5/2010 12:36:10"
"425610","4086","60","30/5/2010 03:10:23"
"425610","4947","70","30/5/2010 12:40:46"
"425610","6077","65","30/5/2010 02:57:10"
"425610","8622","85","30/5/2010 03:15:24"
"425610","8800","75","30/5/2010 02:56:41"
"425610","9066","70","30/5/2010 02:51:45"
"425610","10728","75","10/6/2010 00:26:05"
"425610","12127","65","29/5/2010 23:42:39"
"425610","12995","85","29/5/2010 23:25:59"
"425610","14329","90","30/5/2010 12:39:09"
"425610","14469","65","30/5/2010 02:49:01"
"425610","14922","65","30/5/2010 03:03:49"
"425610","14959","85","30/5/2010 02:48:45"
"425610","16385","15","30/5/2010 03:16:18"
"425610","16872","70","30/5/2010 03:16:25"
"425610","17917","85","8/6/2010 13:28:17"
"425610","18118","65","30/5/2010 03:59:34"
"425610","18267","80","30/5/2010 04:02:05"
"425610","18556","80","30/5/2010 03:19:57"
"425610","18810","60","30/5/2010 12:11:30"
"425610","20573","80","29/5/2010 23:28:40"
"425610","21385","75","30/5/2010 03:16:00"
"425610","23386","75","30/5/2010 04:02:18"
"425610","25004","70","30/5/2010 04:02:12"
"425610","25312","65","30/5/2010 03:58:40"
"425610","25474","75","30/5/2010 12:14:13"
"425610","26042","60","30/5/2010 04:01:30"
"425610","26126","65","30/5/2010 13:28:03"
"425610","26750","40","30/5/2010 03:12:52"
"425610","26784","80","30/5/2010 13:28:04"
"425610","29292","70","30/5/2010 04:02:41"
"445699","183","40","20/6/2010 19:37:04"
"445699","191","65","20/6/2010 20:04:40"
"445699","282","65","1/7/2010 00:58:40"
"445699","392","80","1/7/2010 00:54:46"
"445699","542","75","20/6/2010 20:03:45"
"445699","545","70","1/7/2010 01:02:53"
"445699","556","75","20/6/2010 20:47:53"
"445699","568","75","20/6/2010 19:38:36"
"445699","654","70","20/6/2010 20:33:05"
"445699","919","55","20/6/2010 21:00:37"
"445699","989","70","20/6/2010 20:01:43"
"445699","1291","65","20/6/2010 19:33:06"
"445699","1431","85","20/6/2010 19:58:28"
"445699","1703","0","20/6/2010 20:00:43"
"445699","1781","30","1/7/2010 01:02:24"
"445699","1815","65","21/6/2010 16:50:32"
"445699","1821","55","20/6/2010 20:53:15"
"445699","1873","70","20/6/2010 20:03:26"
"445699","1896","75","20/6/2010 19:35:21"
"445699","2033","65","20/6/2010 19:23:09"
"445699","2383","75","20/6/2010 20:40:58"
"445699","2472","80","30/6/2010 22:51:03"
"445699","2481","70","30/6/2010 23:20:18"
"445699","2507","75","20/6/2010 19:27:20"
"445699","2533","65","20/6/2010 19:58:01"
"445699","2569","75","20/6/2010 19:55:41"
"445699","3063","80","20/6/2010 19:40:05"
"445699","3089","75","20/6/2010 19:24:08"
"445699","3238","35","20/6/2010 21:02:05"
"445699","3292","75","1/7/2010 01:23:01"
"445699","3316","70","20/6/2010 20:03:35"
"445699","3380","80","20/6/2010 20:55:20"
